Student ID;Student Country;Question ID;Type of Answer;Question Level;Topic;Subtopic;Keywords
1220;Slovenia;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
1220;Slovenia;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
753;Italy;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
884;Italy;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
851;Italy;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
965;Portugal;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
1324;Italy;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
1324;Italy;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
1322;Italy;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
1284;Italy;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
592;Portugal;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
634;Italy;296;1;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
634;Italy;296;0;Basic;Linear Algebra;Linear Transformations;Linear application,Linearity
913;Ireland;297;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
1518;Portugal;297;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
71;Portugal;297;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
80;Lithuania;297;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
913;Ireland;298;0;Basic;Probability ;Probability ;Event,Axioms of probability
775;Portugal;298;0;Basic;Probability ;Probability ;Event,Axioms of probability
1505;Portugal;298;1;Basic;Probability ;Probability ;Event,Axioms of probability
548;Portugal;298;0;Basic;Probability ;Probability ;Event,Axioms of probability
451;Portugal;298;0;Basic;Probability ;Probability ;Event,Axioms of probability
1481;Portugal;298;0;Basic;Probability ;Probability ;Event,Axioms of probability
913;Ireland;299;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
340;Portugal;299;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
1505;Portugal;299;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
26;Portugal;299;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
451;Portugal;299;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
913;Ireland;300;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
340;Portugal;300;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
548;Portugal;300;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
448;Portugal;300;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
80;Lithuania;300;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
37;Portugal;300;0;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
1481;Portugal;300;1;Basic;Probability ;Probability ;Sample space,Addition, multiplication, and total probability rules,Event,Axioms of probability
340;Portugal;301;0;Basic;Probability ;Probability ;Sample space,Event
775;Portugal;301;0;Basic;Probability ;Probability ;Sample space,Event
1518;Portugal;301;0;Basic;Probability ;Probability ;Sample space,Event
548;Portugal;301;0;Basic;Probability ;Probability ;Sample space,Event
448;Portugal;301;0;Basic;Probability ;Probability ;Sample space,Event
548;Portugal;302;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
26;Portugal;302;1;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
451;Portugal;302;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
913;Ireland;303;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
340;Portugal;303;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
26;Portugal;303;1;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
340;Portugal;304;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
775;Portugal;304;1;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
1525;Portugal;304;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
548;Portugal;304;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
448;Portugal;304;1;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
80;Lithuania;304;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
37;Portugal;304;0;Basic;Probability ;Probability ;Addition, multiplication, and total probability rules,Sample space,Event,Axioms of probability
913;Ireland;305;0;Basic;Probability ;Probability ;Event,Axioms of probability,Addition, multiplication, and total probability rules,Sample space
1505;Portugal;305;1;Basic;Probability ;Probability ;Event,Axioms of probability,Addition, multiplication, and total probability rules,Sample space
451;Portugal;305;0;Basic;Probability ;Probability ;Event,Axioms of probability,Addition, multiplication, and total probability rules,Sample space
1339;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1091;Lithuania;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1311;Italy;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
168;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
972;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1352;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1517;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1093;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1351;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1351;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
986;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
986;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
986;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
986;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
986;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1375;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1146;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1411;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1427;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1077;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1135;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1427;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1411;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
403;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1185;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1428;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
36;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1308;Italy;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1286;Italy;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1292;Italy;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1292;Italy;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1292;Italy;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1291;Italy;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
1402;Portugal;306;1;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
72;Portugal;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
840;Italy;306;0;Advanced;Linear Algebra;Linear Transformations;Range,Kernel,Isomorphism,Injective linear application
913;Ireland;307;1;Basic;Probability ;Probability ;Event,Addition, multiplication, and total probability rules,Independence
71;Portugal;307;0;Basic;Probability ;Probability ;Event,Addition, multiplication, and total probability rules,Independence
448;Portugal;307;1;Basic;Probability ;Probability ;Event,Addition, multiplication, and total probability rules,Independence
451;Portugal;307;0;Basic;Probability ;Probability ;Event,Addition, multiplication, and total probability rules,Independence
80;Lithuania;307;1;Basic;Probability ;Probability ;Event,Addition, multiplication, and total probability rules,Independence
775;Portugal;308;1;Basic;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space
1505;Portugal;308;1;Basic;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space
26;Portugal;308;1;Basic;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space
71;Portugal;308;1;Basic;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space
91;Lithuania;309;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
57;Portugal;309;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
64;Portugal;309;1;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
1561;Portugal;309;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
411;Portugal;309;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
1542;Portugal;309;1;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
37;Portugal;309;1;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
37;Portugal;309;1;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
448;Portugal;310;1;Advanced;Probability ;Probability ;Direct inspection,Simple integration
91;Lithuania;311;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
411;Portugal;311;0;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
37;Portugal;311;1;Basic;Integration;Integration Techniques;Direct inspection,Simple integration
451;Portugal;312;0;Advanced;Probability ;Probability ;Axioms of probability,Event,Addition, multiplication, and total probability rules,Sample space
956;Portugal;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
956;Portugal;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
956;Portugal;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
956;Portugal;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
956;Portugal;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1143;Portugal;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
91;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1023;Lithuania;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
81;Lithuania;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
91;Lithuania;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1229;Portugal;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
1248;Italy;313;1;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
168;Portugal;313;0;Basic;Linear Algebra;Vector Spaces;Span,Linear combination,Subspace
